trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2908,False,"{'a': 0.4, 'e': 0.05450542886560783}",20,10,18.16245271144976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.4, 'e': 0.054450923436742224}",25,10,25.157689365422147,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.4, 'e': 0.05439647251330548}",25,17,14.148362340447497,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.4, 'e': 0.05434207604079217}",20,14,10.922121928315539,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.4, 'e': 0.05428773396475138}",20,8,19.356363215065738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.4, 'e': 0.05423344623078663}",20,7,-0.13482153701691413,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2914,False,"{'a': 0.4, 'e': 0.05417921278455584}",30,17,20.948532786695676,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.4, 'e': 0.054125033571771286}",25,13,8.270129911928523,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2916,False,"{'a': 0.4, 'e': 0.054070908538199514}",25,13,25.401265416427318,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.4, 'e': 0.054016837629661314}",25,16,17.85122763844259,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.4, 'e': 0.05396282079203166}",25,14,22.601754174415948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.4, 'e': 0.05390885797123962}",20,8,23.880491410771132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2920,False,"{'a': 0.4, 'e': 0.05385494911326839}",30,13,29.089337449504757,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.4, 'e': 0.053801094164155114}",20,5,12.639203378486012,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2922,False,"{'a': 0.4, 'e': 0.05374729306999096}",25,13,1.2577051678166618,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2923,False,"{'a': 0.4, 'e': 0.05369354577692097}",35,17,22.79700706198107,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2924,False,"{'a': 0.4, 'e': 0.05363985223114405}",25,14,20.086617502739596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.4, 'e': 0.0535862123789129}",20,16,5.62368173236728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2926,False,"{'a': 0.4, 'e': 0.053532626166533995}",25,5,-7.246605688590657,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2927,False,"{'a': 0.4, 'e': 0.05347909354036746}",20,14,13.064439525553217,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.4, 'e': 0.05342561444682709}",25,14,17.1982559412179,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.4, 'e': 0.05337218883238026}",20,12,13.49308087218343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.4, 'e': 0.05331881664354788}",20,6,27.35035449538389,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.4, 'e': 0.05326549782690433}",30,20,19.935862619597433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.4, 'e': 0.05321223232907743}",20,9,22.31408469413648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2933,False,"{'a': 0.4, 'e': 0.053159020096748354}",30,24,13.300097413130516,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.4, 'e': 0.053105861076651606}",30,10,28.13291456121941,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.4, 'e': 0.053052755215574954}",25,13,22.536109303471928,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.4, 'e': 0.05299970246035938}",20,16,7.988577401774717,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.4, 'e': 0.05294670275789902}",30,22,16.261609633391558,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.4, 'e': 0.05289375605514112}",25,14,22.535917717648854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.4, 'e': 0.05284086229908598}",20,13,10.850074897783607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.4, 'e': 0.05278802143678689}",25,18,13.713636548397034,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2941,False,"{'a': 0.4, 'e': 0.05273523341535011}",30,9,23.57534015899213,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2942,False,"{'a': 0.4, 'e': 0.05268249818193475}",20,11,16.775748115634723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.4, 'e': 0.05262981568375282}",20,16,8.852017232456298,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2944,False,"{'a': 0.4, 'e': 0.052577185868069067}",20,8,10.720419293818104,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2945,False,"{'a': 0.4, 'e': 0.052524608682201}",25,16,17.37268177582991,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2946,False,"{'a': 0.4, 'e': 0.0524720840735188}",30,22,17.014197252848803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2947,False,"{'a': 0.4, 'e': 0.05241961198944528}",20,12,1.0993751298470262,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2948,False,"{'a': 0.4, 'e': 0.05236719237745583}",25,3,39.70515204096501,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.4, 'e': 0.05231482518507838}",35,24,20.510094664839926,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.4, 'e': 0.0522625103598933}",25,15,17.683044114760932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.4, 'e': 0.0522102478495334}",20,8,19.41328367483788,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2952,False,"{'a': 0.4, 'e': 0.052158037601683874}",25,13,20.246471571575626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.4, 'e': 0.052105879564082185}",35,13,-0.677851884151607,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2954,False,"{'a': 0.4, 'e': 0.052053773684518106}",20,14,10.423813718793854,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2955,False,"{'a': 0.4, 'e': 0.052001719910833584}",25,17,15.234562800398773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2956,False,"{'a': 0.4, 'e': 0.051949718190922756}",20,0,31.45438352345317,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2957,False,"{'a': 0.4, 'e': 0.05189776847273183}",20,14,14.852190794065047,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2958,False,"{'a': 0.4, 'e': 0.0518458707042591}",25,17,13.769643222879454,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2959,False,"{'a': 0.4, 'e': 0.05179402483355484}",25,15,5.029530790709896,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2960,False,"{'a': 0.4, 'e': 0.051742230808721285}",20,8,22.345953784818875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2961,False,"{'a': 0.4, 'e': 0.051690488577912565}",20,16,9.023400942669973,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2962,False,"{'a': 0.4, 'e': 0.05163879808933465}",25,16,17.7459248971755,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2963,False,"{'a': 0.4, 'e': 0.05158715929124531}",25,20,9.472768376623716,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2964,False,"{'a': 0.4, 'e': 0.051535572131954074}",30,13,33.50489960847082,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2965,False,"{'a': 0.4, 'e': 0.051484036559822116}",20,12,14.911340900446547,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2966,False,"{'a': 0.4, 'e': 0.051432552523262294}",30,18,21.2104325390897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2967,False,"{'a': 0.4, 'e': 0.051381119970739034}",25,19,12.718454846855224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2968,False,"{'a': 0.4, 'e': 0.051329738850768296}",25,13,22.127766305379343,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2969,False,"{'a': 0.4, 'e': 0.05127840911191753}",25,19,12.613755162445322,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2970,False,"{'a': 0.4, 'e': 0.05122713070280561}",20,11,14.78486344918149,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2971,False,"{'a': 0.4, 'e': 0.051175903572102804}",25,9,18.342516958191595,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2972,False,"{'a': 0.4, 'e': 0.0511247276685307}",25,15,15.741857489624804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2973,False,"{'a': 0.4, 'e': 0.05107360294086217}",30,12,34.2427321646568,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2974,False,"{'a': 0.4, 'e': 0.051022529337921306}",20,14,9.229352375663844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2975,False,"{'a': 0.4, 'e': 0.05097150680858339}",30,13,29.22344785237631,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2976,False,"{'a': 0.4, 'e': 0.0509205353017748}",20,10,18.01967916896986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2977,False,"{'a': 0.4, 'e': 0.050869614766473024}",20,11,17.086034749354585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2978,False,"{'a': 0.4, 'e': 0.050818745151706556}",20,11,15.62798346711631,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2979,False,"{'a': 0.4, 'e': 0.05076792640655484}",20,0,32.695619498499376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2980,False,"{'a': 0.4, 'e': 0.050717158480148294}",25,16,14.097086089522774,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2981,False,"{'a': 0.4, 'e': 0.05066644132166814}",30,19,19.95180901319012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2982,False,"{'a': 0.4, 'e': 0.05061577488034648}",20,16,7.99618148025826,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2983,False,"{'a': 0.4, 'e': 0.05056515910546613}",20,14,13.757211658090013,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2984,False,"{'a': 0.4, 'e': 0.05051459394636066}",25,7,32.26137941413174,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2985,False,"{'a': 0.4, 'e': 0.0504640793524143}",20,12,4.461385362522623,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2986,False,"{'a': 0.4, 'e': 0.05041361527306189}",20,16,8.487170679090156,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2987,False,"{'a': 0.4, 'e': 0.05036320165778883}",25,18,12.650961858908651,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2988,False,"{'a': 0.4, 'e': 0.050312838456131034}",30,19,24.467773659129534,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2989,False,"{'a': 0.4, 'e': 0.05026252561767491}",20,12,13.820602548498645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2990,False,"{'a': 0.4, 'e': 0.05021226309205723}",20,15,8.434829095503133,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2991,False,"{'a': 0.4, 'e': 0.050162050828965174}",25,17,17.974962551202818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2992,False,"{'a': 0.4, 'e': 0.05011188877813621}",20,16,9.30516515137134,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2993,False,"{'a': 0.4, 'e': 0.05006177688935807}",20,14,9.786529565044006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2994,False,"{'a': 0.4, 'e': 0.05001171511246871}",20,10,18.231852469536044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2995,False,"{'a': 0.4, 'e': 0.04996170339735625}",20,10,20.418951830791027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2996,False,"{'a': 0.4, 'e': 0.049911741693958886}",20,8,24.342943231739866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2997,False,"{'a': 0.4, 'e': 0.04986182995226493}",20,10,20.062521838111806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2998,False,"{'a': 0.4, 'e': 0.049811968122312665}",20,0,31.39265634109623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2999,False,"{'a': 0.4, 'e': 0.04976215615419035}",30,16,25.026787942228218,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3000,False,"{'a': 0.4, 'e': 0.04971239399803616}",20,16,9.191962571135665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3001,False,"{'a': 0.4, 'e': 0.049662681604038125}",25,19,12.254359996393257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3002,False,"{'a': 0.4, 'e': 0.04961301892243409}",30,22,14.37466649298538,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3003,False,"{'a': 0.4, 'e': 0.04956340590351165}",30,13,30.900210691576618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3004,False,"{'a': 0.4, 'e': 0.049513842497608145}",25,14,18.423966246058008,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3005,False,"{'a': 0.4, 'e': 0.04946432865511053}",20,12,16.42123610349409,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3006,False,"{'a': 0.4, 'e': 0.04941486432645542}",25,10,27.661670014438474,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3007,False,"{'a': 0.4, 'e': 0.049365449462128966}",25,7,27.997389575186375,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3008,False,"{'a': 0.4, 'e': 0.049316084012666836}",20,14,11.45256255632085,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3009,False,"{'a': 0.4, 'e': 0.04926676792865417}",25,7,29.0506049527626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3010,False,"{'a': 0.4, 'e': 0.04921750116072552}",20,14,-1.1310324747300036,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3011,False,"{'a': 0.4, 'e': 0.04916828365956479}",20,14,12.318025602010929,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3012,False,"{'a': 0.4, 'e': 0.04911911537590523}",25,18,11.088039655408869,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3013,False,"{'a': 0.4, 'e': 0.049069996260529325}",20,8,22.560469947733058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3014,False,"{'a': 0.4, 'e': 0.049020926264268794}",20,12,17.40300325437858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3015,False,"{'a': 0.4, 'e': 0.04897190533800452}",25,18,11.970633911876519,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3016,False,"{'a': 0.4, 'e': 0.048922933432666516}",20,8,20.197767270388315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3017,False,"{'a': 0.4, 'e': 0.04887401049923385}",20,12,7.5456966629953985,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3018,False,"{'a': 0.4, 'e': 0.04882513648873462}",25,13,21.976040025336903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3019,False,"{'a': 0.4, 'e': 0.04877631135224588}",25,16,12.163637623910015,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3020,False,"{'a': 0.4, 'e': 0.04872753504089364}",30,21,16.517162018701153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3021,False,"{'a': 0.4, 'e': 0.048678807505852746}",30,13,-7.201875555567599,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3022,False,"{'a': 0.4, 'e': 0.04863012869834689}",25,6,35.405801830093424,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3023,False,"{'a': 0.4, 'e': 0.048581498569648544}",25,18,1.847526439047566,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3024,False,"{'a': 0.4, 'e': 0.048532917071078895}",30,10,36.70848997652961,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3025,False,"{'a': 0.4, 'e': 0.04848438415400782}",20,13,15.47175719834699,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3026,False,"{'a': 0.4, 'e': 0.04843589976985381}",25,16,17.16114535380622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3027,False,"{'a': 0.4, 'e': 0.048387463870083955}",25,15,18.921798824414772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3028,False,"{'a': 0.4, 'e': 0.04833907640621387}",30,16,25.47098324043906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3029,False,"{'a': 0.4, 'e': 0.04829073732980766}",30,17,25.975568452192498,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3030,False,"{'a': 0.4, 'e': 0.04824244659247785}",20,13,14.598704845286292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3031,False,"{'a': 0.4, 'e': 0.04819420414588537}",30,12,30.351110887411597,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3032,False,"{'a': 0.4, 'e': 0.04814600994173949}",30,22,14.186527630733599,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3033,False,"{'a': 0.4, 'e': 0.04809786393179775}",20,12,13.583577893753084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3034,False,"{'a': 0.4, 'e': 0.04804976606786595}",25,15,19.403039599095585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3035,False,"{'a': 0.4, 'e': 0.048001716301798086}",25,15,12.05223216887055,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3036,False,"{'a': 0.4, 'e': 0.047953714585496285}",25,14,24.021245935652285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3037,False,"{'a': 0.4, 'e': 0.04790576087091079}",25,11,23.19392833956512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3038,False,"{'a': 0.4, 'e': 0.04785785511003988}",20,2,30.34886730368392,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3039,False,"{'a': 0.4, 'e': 0.04780999725492984}",20,9,21.99560600210361,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3040,False,"{'a': 0.4, 'e': 0.04776218725767491}",20,8,22.580389936336665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.4, 'e': 0.04771442507041723}",20,14,11.08430513641103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3042,False,"{'a': 0.4, 'e': 0.04766671064534682}",20,15,9.242244481649966,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3043,False,"{'a': 0.4, 'e': 0.04761904393470147}",20,9,21.639817958743883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3044,False,"{'a': 0.4, 'e': 0.04757142489076677}",20,12,15.89528205436984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3045,False,"{'a': 0.4, 'e': 0.047523853465876}",20,15,10.346912441386536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3046,False,"{'a': 0.4, 'e': 0.04747632961241013}",20,6,26.33437364738587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.4, 'e': 0.047428853282797716}",20,15,9.037529099577922,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3048,False,"{'a': 0.4, 'e': 0.047381424429514915}",25,16,17.752697291860958,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3049,False,"{'a': 0.4, 'e': 0.047334043005085404}",20,12,15.249333904708916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3050,False,"{'a': 0.4, 'e': 0.047286708962080315}",20,12,12.963445071774817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3051,False,"{'a': 0.4, 'e': 0.04723942225311824}",20,11,16.959994535296172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3052,False,"{'a': 0.4, 'e': 0.04719218283086512}",30,17,28.7218529475204,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3053,False,"{'a': 0.4, 'e': 0.04714499064803425}",30,13,16.0049667157932,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3054,False,"{'a': 0.4, 'e': 0.04709784565738622}",25,17,8.411947143226232,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3055,False,"{'a': 0.4, 'e': 0.047050747811728834}",20,6,27.344835488007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3056,False,"{'a': 0.4, 'e': 0.047003697063917105}",35,19,31.085260403658925,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3057,False,"{'a': 0.4, 'e': 0.04695669336685319}",25,11,30.37836979845633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3058,False,"{'a': 0.4, 'e': 0.04690973667348633}",25,15,20.521319336231326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.4, 'e': 0.046862826936812846}",25,14,0.7529373750510238,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
3060,False,"{'a': 0.4, 'e': 0.04681596410987603}",25,20,10.114813427489594,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3061,False,"{'a': 0.4, 'e': 0.04676914814576616}",25,14,11.508899803087218,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3062,False,"{'a': 0.4, 'e': 0.04672237899762039}",20,8,19.99865620391842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3063,False,"{'a': 0.4, 'e': 0.046675656618622774}",20,12,15.366293285598589,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.4, 'e': 0.04662898096200415}",20,15,10.320372192018013,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3065,False,"{'a': 0.4, 'e': 0.046582351981042144}",30,18,22.59535379054003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3066,False,"{'a': 0.4, 'e': 0.0465357696290611}",25,17,14.729046905341193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3067,False,"{'a': 0.4, 'e': 0.04648923385943204}",35,24,20.64407485858718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3068,False,"{'a': 0.4, 'e': 0.04644274462557261}",20,10,20.834361751021564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3069,False,"{'a': 0.4, 'e': 0.04639630188094704}",25,11,-17.98062993235792,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3070,False,"{'a': 0.4, 'e': 0.04634990557906609}",25,16,17.782443517375704,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3071,False,"{'a': 0.4, 'e': 0.04630355567348702}",20,16,6.954395352595714,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3072,False,"{'a': 0.4, 'e': 0.046257252117813535}",30,16,28.91863709709987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3073,False,"{'a': 0.4, 'e': 0.04621099486569572}",30,22,14.217521787684824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3074,False,"{'a': 0.4, 'e': 0.04616478387083003}",25,17,15.177351603883537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3075,False,"{'a': 0.4, 'e': 0.046118619086959196}",25,17,16.423716073334145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3076,False,"{'a': 0.4, 'e': 0.046072500467872236}",25,14,20.052172840977526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3077,False,"{'a': 0.4, 'e': 0.04602642796740437}",20,9,22.333522281022397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3078,False,"{'a': 0.4, 'e': 0.04598040153943696}",20,11,14.571676486847723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3079,False,"{'a': 0.4, 'e': 0.04593442113789752}",25,13,23.99436659331885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3080,False,"{'a': 0.4, 'e': 0.04588848671675962}",30,17,12.099906694414525,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3081,False,"{'a': 0.4, 'e': 0.045842598230042865}",25,19,13.049087371390977,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.4, 'e': 0.045796755631812826}",20,4,32.68139574618139,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3083,False,"{'a': 0.4, 'e': 0.04575095887618101}",20,6,28.74145736422,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3084,False,"{'a': 0.4, 'e': 0.04570520791730483}",25,14,20.641023963831287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3085,False,"{'a': 0.4, 'e': 0.045659502709387526}",20,12,14.036903467617758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3086,False,"{'a': 0.4, 'e': 0.045613843206678134}",20,13,13.4408396178045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3087,False,"{'a': 0.4, 'e': 0.045568229363471456}",20,12,4.498983621385253,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3088,False,"{'a': 0.4, 'e': 0.04552266113410799}",25,17,17.88737584403473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3089,False,"{'a': 0.4, 'e': 0.045477138472973876}",25,17,12.971161322345633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3090,False,"{'a': 0.4, 'e': 0.045431661334500904}",25,20,9.293525151722925,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
